,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
33413,18-165,2020-06-15,11,18,21,17,0,67.0,960.0,5.0,8,7,11
33528,18-165,2020-06-15,11,7,20,6,0,44.0,960.0,5.0,8,7,11
33643,18-165,2020-06-15,10,6,20,26,0,62.0,960.0,5.0,8,7,11
33758,18-165,2020-06-15,9,5,9,5,0,28.0,960.0,5.0,8,7,11
33873,18-165,2020-06-15,8,4,8,5,0,25.0,960.0,5.0,8,7,11
33964,18-165,2020-06-15,0,0,7,4,0,11.0,960.0,5.0,8,7,11
34143,18-165,2020-06-15,0,3,5,3,0,11.0,960.0,5.0,8,7,11
34252,18-165,2020-06-15,4,2,4,3,0,13.0,960.0,5.0,8,7,11
34361,18-165,2020-06-15,3,2,3,2,0,10.0,960.0,5.0,8,7,11
34470,18-165,2020-06-15,2,1,2,2,0,7.0,960.0,5.0,8,7,11
34579,18-165,2020-06-15,3,3,1,0,0,7.0,960.0,5.0,8,7,11
68195,18-192,2019-07-02,2,2,26,26,0,56.0,1513.0,4.0,12,12,12
68310,18-192,2019-07-02,27,2,4,22,0,55.0,1513.0,4.0,12,12,12
68425,18-192,2019-07-02,27,10,4,4,0,45.0,1513.0,4.0,12,12,12
68540,18-192,2019-07-02,27,10,26,26,0,89.0,1513.0,4.0,12,12,12
68655,18-192,2019-07-02,27,10,26,26,0,89.0,1513.0,4.0,12,12,12
68746,18-192,2019-07-02,27,10,26,26,0,89.0,1513.0,4.0,12,12,12
68837,18-192,2019-07-02,27,10,24,18,0,79.0,1513.0,4.0,12,12,12
68949,18-192,2019-07-02,0,0,26,26,0,52.0,1513.0,4.0,12,12,12
69061,18-192,2019-07-02,0,0,25,25,0,50.0,1513.0,4.0,12,12,12
69173,18-192,2019-07-02,25,10,24,2,0,61.0,1513.0,4.0,12,12,12
69285,18-192,2019-07-02,24,10,23,23,0,80.0,1513.0,4.0,12,12,12
69397,18-192,2019-07-02,23,10,22,22,0,77.0,1513.0,4.0,12,12,12
69497,18-192,2019-07-02,22,10,21,21,0,74.0,1513.0,4.0,12,12,12
69597,18-192,2019-07-02,21,10,20,20,0,71.0,1513.0,4.0,12,12,12
69712,18-192,2019-07-02,20,2,19,19,0,60.0,1513.0,4.0,12,12,12
69827,18-192,2019-07-02,19,10,18,18,0,65.0,1513.0,4.0,12,12,12
69943,18-192,2019-07-02,18,10,17,17,0,62.0,1513.0,4.0,12,12,12
70059,18-192,2019-07-02,17,10,16,16,0,59.0,1513.0,4.0,12,12,12
70175,18-192,2019-07-02,16,9,15,15,0,55.0,1513.0,4.0,12,12,12
70267,18-192,2019-07-02,0,0,14,14,0,28.0,1513.0,4.0,12,12,12
70359,18-192,2019-07-02,14,7,13,13,0,47.0,1513.0,4.0,12,12,12
70469,18-192,2019-07-02,13,7,12,11,0,43.0,1513.0,4.0,12,12,12
70579,18-192,2019-07-02,11,6,10,10,0,37.0,1513.0,4.0,12,12,12
70689,18-192,2019-07-02,9,5,9,8,0,31.0,1513.0,4.0,12,12,12
70799,18-192,2019-07-02,7,4,7,6,0,24.0,1513.0,4.0,12,12,12
70897,18-192,2019-07-02,5,3,5,5,0,18.0,1513.0,4.0,12,12,12
70995,18-192,2019-07-02,3,3,3,3,0,12.0,1513.0,4.0,12,12,12
71093,18-192,2019-07-02,3,0,2,0,0,5.0,1513.0,4.0,12,12,12
35541,18-192,2020-05-11,23,23,23,14,0,83.0,941.0,5.0,13,12,10
35655,18-192,2020-05-11,22,2,22,13,0,59.0,941.0,5.0,13,12,10
35769,18-192,2020-05-11,0,12,27,13,0,52.0,941.0,5.0,13,12,10
35883,18-192,2020-05-11,20,12,20,12,0,64.0,941.0,5.0,13,12,10
35985,18-192,2020-05-11,19,11,19,12,0,61.0,941.0,5.0,13,12,10
36087,18-192,2020-05-11,18,11,18,11,0,58.0,941.0,5.0,13,12,10
36177,18-192,2020-05-11,17,10,17,11,0,55.0,941.0,5.0,13,12,10
36273,18-192,2020-05-11,16,10,26,20,0,72.0,941.0,5.0,13,12,10
36387,18-192,2020-05-11,15,9,25,20,0,69.0,941.0,5.0,13,12,10
36501,18-192,2020-05-11,14,9,24,23,0,70.0,941.0,5.0,13,12,10
36615,18-192,2020-05-11,13,9,13,8,0,43.0,941.0,5.0,13,12,10
36729,18-192,2020-05-11,0,8,22,21,0,51.0,941.0,5.0,13,12,10
36843,18-192,2020-05-11,11,8,21,17,0,57.0,941.0,5.0,13,12,10
36933,18-192,2020-05-11,11,7,10,6,0,34.0,941.0,5.0,13,12,10
37004,18-192,2020-05-11,10,6,10,6,0,32.0,941.0,5.0,13,12,10
37113,18-192,2020-05-11,9,5,0,0,0,14.0,941.0,5.0,13,12,10
37222,18-192,2020-05-11,8,0,0,0,0,8.0,941.0,5.0,13,12,10
37331,18-192,2020-05-11,20,0,7,4,7,38.0,941.0,5.0,13,12,10
37440,18-192,2020-05-11,0,0,0,0,0,0.0,941.0,5.0,13,12,10
37549,18-192,2020-05-11,0,0,0,0,0,0.0,941.0,5.0,13,12,10
37639,18-192,2020-05-11,4,2,4,3,0,13.0,941.0,5.0,13,12,10
37725,18-192,2020-05-11,2,1,0,0,0,3.0,941.0,5.0,13,12,10
37840,18-192,2020-05-11,0,0,3,2,0,5.0,941.0,5.0,13,12,10
37955,18-192,2020-05-11,0,0,0,0,0,0.0,941.0,5.0,13,12,10
19890,18-192,2020-10-06,24,24,24,24,24,120.0,1874.0,5.0,18,15,10
20002,18-192,2020-10-06,24,24,24,24,24,120.0,1874.0,5.0,18,15,10
20114,18-192,2020-10-06,0,24,24,21,18,87.0,1874.0,5.0,18,15,10
20226,18-192,2020-10-06,24,24,24,18,24,114.0,1874.0,5.0,18,15,10
20338,18-192,2020-10-06,24,24,24,24,24,120.0,1874.0,5.0,18,15,10
20450,18-192,2020-10-06,24,24,24,24,24,120.0,1874.0,5.0,18,15,10
20550,18-192,2020-10-06,0,0,3,24,24,51.0,1874.0,5.0,18,15,10
20650,18-192,2020-10-06,24,24,24,24,24,120.0,1874.0,5.0,18,15,10
20764,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
20878,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
20992,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
21106,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
21220,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
21310,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
21401,18-192,2020-10-06,20,20,20,20,20,100.0,1874.0,5.0,18,15,10
21510,18-192,2020-10-06,0,0,0,17,17,34.0,1874.0,5.0,18,15,10
21619,18-192,2020-10-06,0,0,0,14,14,28.0,1874.0,5.0,18,15,10
21728,18-192,2020-10-06,11,21,11,21,11,75.0,1874.0,5.0,18,15,10
21837,18-192,2020-10-06,8,8,8,8,8,40.0,1874.0,5.0,18,15,10
21946,18-192,2020-10-06,0,0,0,7,7,14.0,1874.0,5.0,18,15,10
22043,18-192,2020-10-06,6,6,6,6,6,30.0,1874.0,5.0,18,15,10
22140,18-192,2020-10-06,5,5,5,15,5,35.0,1874.0,5.0,18,15,10
22252,18-192,2020-10-06,4,4,4,14,4,30.0,1874.0,5.0,18,15,10
22364,18-192,2020-10-06,3,3,3,3,3,15.0,1874.0,5.0,18,15,10
22476,18-192,2020-10-06,2,2,2,2,2,10.0,1874.0,5.0,18,15,10
22588,18-192,2020-10-06,3,3,3,1,1,11.0,1874.0,5.0,18,15,10
3736,18-192,2021-03-02,24,24,24,15,3,90.0,1580.0,4.0,9,9,10
3854,18-192,2021-03-02,24,24,24,12,6,90.0,1580.0,4.0,9,9,10
3972,18-192,2021-03-02,24,24,3,24,3,78.0,1580.0,4.0,9,9,10
4090,18-192,2021-03-02,24,24,24,3,24,99.0,1580.0,4.0,9,9,10
4208,18-192,2021-03-02,24,24,3,24,24,99.0,1580.0,4.0,9,9,10
4326,18-192,2021-03-02,0,0,0,24,3,27.0,1580.0,4.0,9,9,10
4432,18-192,2021-03-02,24,24,18,6,3,75.0,1580.0,4.0,9,9,10
4538,18-192,2021-03-02,24,24,24,15,3,90.0,1580.0,4.0,9,9,10
4656,18-192,2021-03-02,20,20,3,18,3,64.0,1580.0,4.0,9,9,10
4774,18-192,2021-03-02,20,20,3,20,20,83.0,1580.0,4.0,9,9,10
4893,18-192,2021-03-02,20,20,18,20,9,87.0,1580.0,4.0,9,9,10
5012,18-192,2021-03-02,20,20,20,20,20,100.0,1580.0,4.0,9,9,10
5131,18-192,2021-03-02,0,0,0,20,20,40.0,1580.0,4.0,9,9,10
5238,18-192,2021-03-02,20,20,20,20,3,83.0,1580.0,4.0,9,9,10
5345,18-192,2021-03-02,20,20,20,20,20,100.0,1580.0,4.0,9,9,10
5464,18-192,2021-03-02,17,17,17,17,17,85.0,1580.0,4.0,9,9,10
5583,18-192,2021-03-02,14,14,14,14,14,70.0,1580.0,4.0,9,9,10
5702,18-192,2021-03-02,11,11,11,11,11,55.0,1580.0,4.0,9,9,10
5821,18-192,2021-03-02,8,8,8,8,8,40.0,1580.0,4.0,9,9,10
5940,18-192,2021-03-02,0,0,0,7,7,14.0,1580.0,4.0,9,9,10
6047,18-192,2021-03-02,6,6,6,6,6,30.0,1580.0,4.0,9,9,10
6154,18-192,2021-03-02,5,5,5,5,5,25.0,1580.0,4.0,9,9,10
6273,18-192,2021-03-02,4,4,4,4,4,20.0,1580.0,4.0,9,9,10
6392,18-192,2021-03-02,3,3,3,3,3,15.0,1580.0,4.0,9,9,10
6511,18-192,2021-03-02,2,2,2,2,2,10.0,1580.0,4.0,9,9,10
6630,18-192,2021-03-02,3,3,3,1,1,11.0,1580.0,4.0,9,9,10
70429,18-196,2019-06-11,27,2,26,26,0,81.0,1195.0,5.0,4,4,11
70539,18-196,2019-06-11,27,10,26,26,0,89.0,1195.0,5.0,4,4,11
70649,18-196,2019-06-11,27,10,26,26,0,89.0,1195.0,5.0,4,4,11
70759,18-196,2019-06-11,26,10,25,25,0,86.0,1195.0,5.0,4,4,11
70857,18-196,2019-06-11,25,10,24,24,0,83.0,1195.0,5.0,4,4,11
70955,18-196,2019-06-11,24,10,23,23,0,80.0,1195.0,5.0,4,4,11
71053,18-196,2019-06-11,23,10,22,22,0,77.0,1195.0,5.0,4,4,11
71169,18-196,2019-06-11,0,10,21,21,0,52.0,1195.0,5.0,4,4,11
71285,18-196,2019-06-11,21,10,20,20,0,71.0,1195.0,5.0,4,4,11
71401,18-196,2019-06-11,0,0,19,19,0,38.0,1195.0,5.0,4,4,11
71517,18-196,2019-06-11,19,10,18,10,0,57.0,1195.0,5.0,4,4,11
71633,18-196,2019-06-11,18,10,17,17,0,62.0,1195.0,5.0,4,4,11
71737,18-196,2019-06-11,17,10,16,16,0,59.0,1195.0,5.0,4,4,11
71841,18-196,2019-06-11,16,9,15,15,0,55.0,1195.0,5.0,4,4,11
71960,18-196,2019-06-11,0,8,14,14,0,36.0,1195.0,5.0,4,4,11
72079,18-196,2019-06-11,14,7,13,13,0,47.0,1195.0,5.0,4,4,11
72198,18-196,2019-06-11,13,7,12,11,0,43.0,1195.0,5.0,4,4,11
72317,18-196,2019-06-11,9,5,9,8,0,31.0,1195.0,5.0,4,4,11
72436,18-196,2019-06-11,9,5,0,0,0,14.0,1195.0,5.0,4,4,11
72543,18-196,2019-06-11,0,0,7,6,0,13.0,1195.0,5.0,4,4,11
72638,18-196,2019-06-11,5,3,5,5,0,18.0,1195.0,5.0,4,4,11
72746,18-196,2019-06-11,0,0,3,3,0,6.0,1195.0,5.0,4,4,11
72863,18-196,2019-06-11,3,3,2,0,0,8.0,1195.0,5.0,4,4,11
54505,18-196,2019-11-05,28,16,24,2,0,70.0,1360.0,5.0,2,2,9
54598,18-196,2019-11-05,26,16,28,17,0,87.0,1360.0,5.0,2,2,9
54691,18-196,2019-11-05,0,0,28,16,0,44.0,1360.0,5.0,2,2,9
54784,18-196,2019-11-05,27,15,27,16,0,85.0,1360.0,5.0,2,2,9
54877,18-196,2019-11-05,26,15,26,15,0,82.0,1360.0,5.0,2,2,9
54970,18-196,2019-11-05,25,14,25,15,0,79.0,1360.0,5.0,2,2,9
55046,18-196,2019-11-05,24,13,24,14,0,75.0,1360.0,5.0,2,2,9
55150,18-196,2019-11-05,23,13,23,14,0,73.0,1360.0,5.0,2,2,9
55258,18-196,2019-11-05,0,0,22,13,0,35.0,1360.0,5.0,2,2,9
55354,18-196,2019-11-05,0,0,21,13,0,34.0,1360.0,5.0,2,2,9
55450,18-196,2019-11-05,20,12,20,12,0,64.0,1360.0,5.0,2,2,9
55546,18-196,2019-11-05,19,11,19,12,0,61.0,1360.0,5.0,2,2,9
55642,18-196,2019-11-05,18,11,18,11,0,58.0,1360.0,5.0,2,2,9
55736,18-196,2019-11-05,17,10,17,11,0,55.0,1360.0,5.0,2,2,9
55831,18-196,2019-11-05,16,10,16,10,0,52.0,1360.0,5.0,2,2,9
55941,18-196,2019-11-05,15,9,15,10,0,49.0,1360.0,5.0,2,2,9
56051,18-196,2019-11-05,14,9,14,9,0,46.0,1360.0,5.0,2,2,9
56150,18-196,2019-11-05,13,9,13,8,0,43.0,1360.0,5.0,2,2,9
56250,18-196,2019-11-05,12,8,12,7,0,39.0,1360.0,5.0,2,2,9
56350,18-196,2019-11-05,11,8,11,7,0,37.0,1360.0,5.0,2,2,9
56450,18-196,2019-11-05,11,7,10,6,0,34.0,1360.0,5.0,2,2,9
56567,18-196,2019-11-05,0,0,10,6,0,16.0,1360.0,5.0,2,2,9
56684,18-196,2019-11-05,9,5,9,5,0,28.0,1360.0,5.0,2,2,9
56801,18-196,2019-11-05,8,4,8,5,0,25.0,1360.0,5.0,2,2,9
56894,18-196,2019-11-05,7,4,7,4,0,22.0,1360.0,5.0,2,2,9
56987,18-196,2019-11-05,6,3,6,4,0,19.0,1360.0,5.0,2,2,9
57080,18-196,2019-11-05,5,3,5,3,0,16.0,1360.0,5.0,2,2,9
57173,18-196,2019-11-05,4,2,4,3,0,13.0,1360.0,5.0,2,2,9
57284,18-196,2019-11-05,0,0,3,2,0,5.0,1360.0,5.0,2,2,9
57395,18-196,2019-11-05,2,1,2,2,0,7.0,1360.0,5.0,2,2,9
57506,18-196,2019-11-05,3,3,1,0,0,7.0,1360.0,5.0,2,2,9
38510,18-196,2020-04-07,28,15,28,16,0,87.0,1281.0,5.0,10,9,10
38619,18-196,2020-04-07,27,15,27,16,0,85.0,1281.0,5.0,10,9,10
38728,18-196,2020-04-07,26,15,26,15,0,82.0,1281.0,5.0,10,9,10
38837,18-196,2020-04-07,25,14,25,15,0,79.0,1281.0,5.0,10,9,10
38946,18-196,2020-04-07,24,13,24,14,0,75.0,1281.0,5.0,10,9,10
39043,18-196,2020-04-07,23,13,23,14,0,73.0,1281.0,5.0,10,9,10
39139,18-196,2020-04-07,22,13,22,13,0,70.0,1281.0,5.0,10,9,10
39250,18-196,2020-04-07,21,12,21,13,0,67.0,1281.0,5.0,10,9,10
39362,18-196,2020-04-07,0,0,20,12,0,32.0,1281.0,5.0,10,9,10
39474,18-196,2020-04-07,19,11,19,12,0,61.0,1281.0,5.0,10,9,10
39586,18-196,2020-04-07,18,11,18,11,0,58.0,1281.0,5.0,10,9,10
39698,18-196,2020-04-07,17,10,17,11,0,55.0,1281.0,5.0,10,9,10
39791,18-196,2020-04-07,16,10,16,10,0,52.0,1281.0,5.0,10,9,10
39876,18-196,2020-04-07,15,9,15,10,0,49.0,1281.0,5.0,10,9,10
39976,18-196,2020-04-07,0,9,14,9,0,32.0,1281.0,5.0,10,9,10
40091,18-196,2020-04-07,13,9,13,8,0,43.0,1281.0,5.0,10,9,10
40206,18-196,2020-04-07,12,8,12,7,0,39.0,1281.0,5.0,10,9,10
40321,18-196,2020-04-07,11,8,11,7,0,37.0,1281.0,5.0,10,9,10
40436,18-196,2020-04-07,11,7,10,6,0,34.0,1281.0,5.0,10,9,10
40539,18-196,2020-04-07,10,6,10,6,0,32.0,1281.0,5.0,10,9,10
40642,18-196,2020-04-07,9,5,9,5,0,28.0,1281.0,5.0,10,9,10
40745,18-196,2020-04-07,8,4,8,5,0,25.0,1281.0,5.0,10,9,10
40862,18-196,2020-04-07,7,4,7,4,0,22.0,1281.0,5.0,10,9,10
40979,18-196,2020-04-07,6,3,6,4,0,19.0,1281.0,5.0,10,9,10
41084,18-196,2020-04-07,5,3,5,3,0,16.0,1281.0,5.0,10,9,10
41189,18-196,2020-04-07,4,2,4,3,0,13.0,1281.0,5.0,10,9,10
41294,18-196,2020-04-07,0,2,3,2,0,7.0,1281.0,5.0,10,9,10
41504,18-196,2020-04-07,2,3,1,3,0,9.0,1281.0,5.0,10,9,10
22961,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
23073,18-196,2020-09-08,24,0,0,0,0,24.0,192.0,5.0,16,13,11
23185,18-196,2020-09-08,0,0,0,6,3,9.0,192.0,5.0,16,13,11
23297,18-196,2020-09-08,24,24,3,24,12,87.0,192.0,5.0,16,13,11
23409,18-196,2020-09-08,0,0,0,24,3,27.0,192.0,5.0,16,13,11
23509,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
23609,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
23723,18-196,2020-09-08,20,20,0,0,0,40.0,192.0,5.0,16,13,11
23837,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
23951,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24065,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24179,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24281,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24383,18-196,2020-09-08,5,0,0,0,0,5.0,192.0,5.0,16,13,11
24497,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24611,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24725,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24839,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
24953,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
25055,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
25157,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
25271,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
25386,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
25501,18-196,2020-09-08,0,0,0,0,0,0.0,192.0,5.0,16,13,11
7025,18-196,2021-02-02,24,24,9,3,3,63.0,1337.0,4.0,7,7,10
7144,18-196,2021-02-02,24,24,6,24,3,81.0,1337.0,4.0,7,7,10
7263,18-196,2021-02-02,24,24,3,24,9,84.0,1337.0,4.0,7,7,10
7382,18-196,2021-02-02,24,24,6,6,3,63.0,1337.0,4.0,7,7,10
7501,18-196,2021-02-02,24,24,3,6,24,81.0,1337.0,4.0,7,7,10
7608,18-196,2021-02-02,24,24,9,9,6,72.0,1337.0,4.0,7,7,10
7715,18-196,2021-02-02,24,24,3,9,3,63.0,1337.0,4.0,7,7,10
7834,18-196,2021-02-02,20,20,3,6,3,52.0,1337.0,4.0,7,7,10
7953,18-196,2021-02-02,20,20,20,9,3,72.0,1337.0,4.0,7,7,10
8072,18-196,2021-02-02,20,20,3,20,6,69.0,1337.0,4.0,7,7,10
8191,18-196,2021-02-02,20,20,6,6,3,55.0,1337.0,4.0,7,7,10
8310,18-196,2021-02-02,20,15,9,20,6,70.0,1337.0,4.0,7,7,10
8405,18-196,2021-02-02,20,20,9,20,3,72.0,1337.0,4.0,7,7,10
8500,18-196,2021-02-02,20,20,15,6,6,67.0,1337.0,4.0,7,7,10
8611,18-196,2021-02-02,17,17,3,15,17,69.0,1337.0,4.0,7,7,10
8722,18-196,2021-02-02,14,14,14,14,14,70.0,1337.0,4.0,7,7,10
8833,18-196,2021-02-02,11,11,11,11,11,55.0,1337.0,4.0,7,7,10
8944,18-196,2021-02-02,8,8,8,8,8,40.0,1337.0,4.0,7,7,10
9055,18-196,2021-02-02,7,7,7,7,7,35.0,1337.0,4.0,7,7,10
9154,18-196,2021-02-02,6,6,6,6,6,30.0,1337.0,4.0,7,7,10
9253,18-196,2021-02-02,5,5,5,5,5,25.0,1337.0,4.0,7,7,10
9370,18-196,2021-02-02,0,4,4,4,4,16.0,1337.0,4.0,7,7,10
9487,18-196,2021-02-02,3,3,3,3,3,15.0,1337.0,4.0,7,7,10
9604,18-196,2021-02-02,1,1,1,1,1,5.0,1337.0,4.0,7,7,10
9721,18-196,2021-02-02,3,3,3,3,1,13.0,1337.0,4.0,7,7,10
83255,91-40,2019-02-08,27,2,26,26,0,81.0,631.0,5.0,7,7,10
83375,91-40,2019-02-08,27,10,26,26,0,89.0,631.0,5.0,7,7,10
83495,91-40,2019-02-08,27,10,26,26,0,89.0,631.0,5.0,7,7,10
83615,91-40,2019-02-08,27,10,26,26,0,89.0,631.0,5.0,7,7,10
83735,91-40,2019-02-08,12,10,26,26,0,74.0,631.0,5.0,7,7,10
83831,91-40,2019-02-08,27,10,26,26,0,89.0,631.0,5.0,7,7,10
83927,91-40,2019-02-08,0,0,26,26,0,52.0,631.0,5.0,7,7,10
84047,91-40,2019-02-08,6,10,26,26,0,68.0,631.0,5.0,7,7,10
67337,91-40,2019-07-09,27,10,26,26,0,89.0,1572.0,5.0,0,0,0
67454,91-40,2019-07-09,27,10,26,26,0,89.0,1572.0,5.0,0,0,0
67571,91-40,2019-07-09,27,10,26,26,0,89.0,1572.0,5.0,0,0,0
67688,91-40,2019-07-09,27,10,26,20,0,83.0,1572.0,5.0,0,0,0
67805,91-40,2019-07-09,27,10,26,26,0,89.0,1572.0,5.0,0,0,0
67922,91-40,2019-07-09,27,10,26,26,0,89.0,1572.0,5.0,0,0,0
68015,91-40,2019-07-09,26,10,25,25,0,86.0,1572.0,5.0,0,0,0
68110,91-40,2019-07-09,26,10,25,25,0,86.0,1572.0,5.0,0,0,0
68225,91-40,2019-07-09,25,10,6,24,0,65.0,1572.0,5.0,0,0,0
68340,91-40,2019-07-09,23,10,22,22,0,77.0,1572.0,5.0,0,0,0
